5,Antioquia,5004,Abriaquí,2023,Centros Poblados y Rural Disperso,1849,0,0,0,0,26,1823
5,Antioquia,5004,Abriaquí,2023,Total,2841,0,1,0,0,59,2781
5,Antioquia,5004,Abriaquí,2024,Cabecera Municipal,999,0,1,0,0,33,965
5,Antioquia,5004,Abriaquí,2024,Centros Poblados y Rural Disperso,1856,0,0,0,0,26,1830
5,Antioquia,5004,Abriaquí,2024,Total,2855,0,1,0,0,59,2795
5,Antioquia,5004,Abriaquí,2025,Cabecera Municipal,1029,0,1,0,0,34,994
5,Antioquia,5004,Abriaquí,2025,Centros Poblados y Rural Disperso,1843,0,0,0,0,26,1817
5,Antioquia,5004,Abriaquí,2025,Total,2872,0,1,0,0,60,2811
5,Antioquia,5004,Abriaquí,2026,Cabecera Municipal,1041,0,1,0,0,34,1006
5,Antioquia,5004,Abriaquí,2026,Centros Poblados y Rural Disperso,1862,0,0,0,0,26,1836
5,Antioquia,5004,Abriaquí,2026,Total,2903,0,1,0,0,60,2842
5,Antioquia,5004,Abriaquí,2027,Cabecera Municipal,1055,0,2,0,0,35,1018
5,Antioquia,5004,Abriaquí,2027,Centros Poblados y Rural Disperso,1864,0,0,0,0,26,1838
5,Antioquia,5004,Abriaquí,2027,Total,2919,0,2,0,0,61,2856
5,Antioquia,5004,Abriaquí,2028,Cabecera Municipal,1067,0,2,0,0,35,1030
5,Antioquia,5004,Abriaquí,2028,Centros Poblados y Rural Disperso,1869,0,0,0,0,26,1843
5,Antioquia,5004,Abriaquí,2028,Total,2936,0,2,0,0,61,2873
5,Antioquia,5004,Abriaquí,2029,Cabecera Municipal,1080,0,2,0,0,36,1042
5,Antioquia,5004,Abriaquí,2029,Centros Poblados y Rural Disperso,1871,0,0,0,0,26,1845
5,Antioquia,5004,Abriaquí,2029,Total,2951,0,2,0,0,62,2887
5,Antioquia,5004,Abriaquí,2030,Cabecera Municipal,1077,0,2,0,0,35,1040
5,Antioquia,5004,Abriaquí,2030,Centros Poblados y Rural Disperso,1890,0,0,0,0,26,1864
5,Antioquia,5004,Abriaquí,2030,Total,2967,0,2,0,0,61,2904
5,Antioquia,5004,Abriaquí,2031,Cabecera Municipal,1085,0,2,0,0,36,1047
5,Antioquia,5004,Abriaquí,2031,Centros Poblados y Rural Disperso,1898,0,0,0,0,26,1872
5,Antioquia,5004,Abriaquí,2031,Total,2983,0,2,0,0,62,2919
5,Antioquia,5004,Abriaquí,2032,Cabecera Municipal,1089,0,2,0,0,36,1051
5,Antioquia,5004,Abriaquí,2032,Centros Poblados y Rural Disperso,1900,0,0,0,0,26,1874
5,Antioquia,5004,Abriaquí,2032,Total,2989,0,2,0,0,62,2925
5,Antioquia,5004,Abriaquí,2033,Cabecera Municipal,1098,0,2,0,0,36,1060
5,Antioquia,5004,Abriaquí,2033,Centros Poblados y Rural Disperso,1910,0,0,0,0,27,1883
5,Antioquia,5004,Abriaquí,2033,Total,3008,0,2,0,0,63,2943
5,Antioquia,5004,Abriaquí,2034,Cabecera Municipal,1093,0,2,0,0,36,1055
5,Antioquia,5004,Abriaquí,2034,Centros Poblados y Rural Disperso,1916,0,0,0,0,27,1889
5,Antioquia,5004,Abriaquí,2034,Total,3009,0,2,0,0,63,2944
5,Antioquia,5004,Abriaquí,2035,Cabecera Municipal,1091,0,2,0,0,36,1053
5,Antioquia,5004,Abriaquí,2035,Centros Poblados y Rural Disperso,1930,0,0,0,0,27,1903
5,Antioquia,5004,Abriaquí,2035,Total,3021,0,2,0,0,63,2956
5,Antioquia,5021,Alejandría,2018,Cabecera Municipal,2485,0,0,0,0,12,2473
5,Antioquia,5021,Alejandría,2018,Centros Poblados y Rural Disperso,2172,0,0,0,0,1,2171
5,Antioquia,5021,Alejandría,2018,Total,4657,0,0,0,0,13,4644
5,Antioquia,5021,Alejandría,2019,Cabecera Municipal,2594,0,0,0,0,13,2581
5,Antioquia,5021,Alejandría,2019,Centros Poblados y Rural Disperso,2138,0,0,0,0,1,2137
5,Antioquia,5021,Alejandría,2019,Total,4732,0,0,0,0,14,4718
5,Antioquia,5021,Alejandría,2020,Cabecera Municipal,2687,0,0,0,0,13,2674
5,Antioquia,5021,Alejandría,2020,Centros Poblados y Rural Disperso,2103,0,0,0,0,1,2102
5,Antioquia,5021,Alejandría,2020,Total,4790,0,0,0,0,14,4776
5,Antioquia,5021,Alejandría,2021,Cabecera Municipal,2775,0,0,0,0,14,2761
5,Antioquia,5021,Alejandría,2021,Centros Poblados y Rural Disperso,2070,0,0,0,0,1,2069
5,Antioquia,5021,Alejandría,2021,Total,4845,0,0,0,0,15,4830
5,Antioquia,5021,Alejandría,2022,Cabecera Municipal,2830,0,0,0,0,14,2816
5,Antioquia,5021,Alejandría,2022,Centros Poblados y Rural Disperso,2044,0,0,0,0,1,2043
5,Antioquia,5021,Alejandría,2022,Total,4874,0,0,0,0,15,4859
5,Antioquia,5021,Alejandría,2023,Cabecera Municipal,2886,0,0,0,0,14,2872
5,Antioquia,5021,Alejandría,2023,Centros Poblados y Rural Disperso,2026,0,0,0,0,1,2025
5,Antioquia,5021,Alejandría,2023,Total,4912,0,0,0,0,15,4897
5,Antioquia,5021,Alejandría,2024,Cabecera Municipal,2932,0,0,0,0,15,2917
5,Antioquia,5021,Alejandría,2024,Centros Poblados y Rural Disperso,2023,0,0,0,0,1,2022
5,Antioquia,5021,Alejandría,2024,Total,4955,0,0,0,0,16,4939
5,Antioquia,5021,Alejandría,2025,Cabecera Municipal,2960,0,0,0,0,15,2945
5,Antioquia,5021,Alejandría,2025,Centros Poblados y Rural Disperso,2029,0,0,0,0,1,2028
5,Antioquia,5021,Alejandría,2025,Total,4989,0,0,0,0,16,4973
5,Antioquia,5021,Alejandría,2026,Cabecera Municipal,2995,0,0,0,0,15,2980
5,Antioquia,5021,Alejandría,2026,Centros Poblados y Rural Disperso,2020,0,0,0,0,1,2019
5,Antioquia,5021,Alejandría,2026,Total,5015,0,0,0,0,16,4999
5,Antioquia,5021,Alejandría,2027,Cabecera Municipal,3034,0,0,0,0,15,3019
5,Antioquia,5021,Alejandría,2027,Centros Poblados y Rural Disperso,2013,0,0,0,0,1,2012
