"IC. Incidencia de Pobreza Multidimensional según sexo del jefe de hogar
Departamentos
2018-2024",IC_IPM_Sexo Jefe _Unnamed: 1,IC_IPM_Sexo Jefe _Unnamed: 2,IC_IPM_Sexo Jefe _Unnamed: 3,IC_IPM_Sexo Jefe _Unnamed: 4,IC_IPM_Sexo Jefe _Unnamed: 5,IC_IPM_Sexo Jefe _Unnamed: 6,IC_IPM_Sexo Jefe _Unnamed: 7,IC_IPM_Sexo Jefe _Unnamed: 8,IC_IPM_Sexo Jefe _Unnamed: 9,IC_IPM_Sexo Jefe _Unnamed: 10,IC_IPM_Sexo Jefe _Unnamed: 11,IC_IPM_Sexo Jefe _Unnamed: 12,IC_IPM_Sexo Jefe _Unnamed: 13,IC_IPM_Sexo Jefe _Unnamed: 14,IC_IPM_Sexo Jefe _Unnamed: 15,IC_IPM_Sexo Jefe _Unnamed: 16,IC_IPM_Sexo Jefe _Unnamed: 17,IC_IPM_Sexo Jefe _Unnamed: 18,IC_IPM_Sexo Jefe _Unnamed: 19,IC_IPM_Sexo Jefe _Unnamed: 20,IC_IPM_Sexo Jefe _Unnamed: 21,IC_IPM_Sexo Jefe _Unnamed: 22,IC_IPM_Sexo Jefe _Unnamed: 23,IC_IPM_Sexo Jefe _Unnamed: 24,IC_IPM_Sexo Jefe _Unnamed: 25,IC_IPM_Sexo Jefe _Unnamed: 26,IC_IPM_Sexo Jefe _Unnamed: 27,IC_IPM_Sexo Jefe _Unnamed: 28,IC_IPM_Sexo Jefe _Unnamed: 29,IC_IPM_Sexo Jefe _Unnamed: 30,IC_IPM_Sexo Jefe _Unnamed: 31,IC_IPM_Sexo Jefe _Unnamed: 32,IC_IPM_Sexo Jefe _Unnamed: 33,IC_IPM_Sexo Jefe _Unnamed: 34,IC_IPM_Sexo Jefe _Unnamed: 35,IC_IPM_Sexo Jefe _Unnamed: 36,IC_IPM_Sexo Jefe _Unnamed: 37,IC_IPM_Sexo Jefe _Unnamed: 38,IC_IPM_Sexo Jefe _Unnamed: 39,IC_IPM_Sexo Jefe _Unnamed: 40,IC_IPM_Sexo Jefe _Unnamed: 41,IC_IPM_Sexo Jefe _Unnamed: 42,IC_IPM_Sexo Jefe _Unnamed: 43,IC_IPM_Sexo Jefe _Unnamed: 44,IC_IPM_Sexo Jefe _Unnamed: 45,IC_IPM_Sexo Jefe _Unnamed: 46,IC_IPM_Sexo Jefe _Unnamed: 47,IC_IPM_Sexo Jefe _Unnamed: 48,IC_IPM_Sexo Jefe _Unnamed: 49,IC_IPM_Sexo Jefe _Unnamed: 50,IC_IPM_Sexo Jefe _Unnamed: 51,IC_IPM_Sexo Jefe _Unnamed: 52,IC_IPM_Sexo Jefe _Unnamed: 53,IC_IPM_Sexo Jefe _Unnamed: 54,IC_IPM_Sexo Jefe _Unnamed: 55,IC_IPM_Sexo Jefe _Unnamed: 56,IC_IPM_Sexo Jefe _Unnamed: 57,IC_IPM_Sexo Jefe _Unnamed: 58,IC_IPM_Sexo Jefe _Unnamed: 59,IC_IPM_Sexo Jefe _Unnamed: 60,IC_IPM_Sexo Jefe _Unnamed: 61,IC_IPM_Sexo Jefe _Unnamed: 62,IC_IPM_Sexo Jefe _Unnamed: 63,IC_IPM_Sexo Jefe _Unnamed: 64,IC_IPM_Sexo Jefe _Unnamed: 65,IC_IPM_Sexo Jefe _Unnamed: 66,IC_IPM_Sexo Jefe _Unnamed: 67,IC_IPM_Sexo Jefe _Unnamed: 68,IC_IPM_Sexo Jefe _Unnamed: 69,IC_IPM_Sexo Jefe _Unnamed: 70
Valle del Cauca,11,1.21,8.6,13.4,11,19.1,2.47,14.3,24,12.9,8.3,1.14,6,10.5,13.8,15.3,2.6,10.2,20.4,17,10.3,1.33,7.7,12.9,12.9,12.4,1.39,9.7,15.1,11.2,7,1.13,4.8,9.3,16.1,10.5,1.28,8,13,12.1,9,1.19,6.7,11.4,13.2,10.5,1.49,7.6,13.5,14.1,6.1,1.05,4,8.1,17.2,8.4,1.12,6.2,10.6,13.4,4.7,0.9,3,6.4,18.8,7.8,1.4,5,10.6,18.2
